order_id,product_id,order_date,quantity,price,seller_id,category,revenue,returned,shipping_days,customer_segment
O001572,P00009,2023-08-15,3,45.57,S0085,Jewelry,136.71,False,2,New
O001573,P01537,2022-11-13,1,18.5,S0078,Art & Crafts,18.5,False,5,New
O001574,P01413,2023-02-12,1,13.12,S0103,Toys & Games,13.12,False,2,New
O001575,P01863,2023-04-16,2,6.0,S0101,Food & Beverage,12.0,False,9,New
O001576,P01234,2022-11-19,2,5.37,S0078,Toys & Games,10.74,False,6,New
O001577,P01078,2022-12-03,1,23.11,S0072,Sports,26.58,False,4,Returning
O001578,P00616,2022-12-03,1,30.49,S0103,Sports,30.49,False,3,New
O001579,P00152,2023-05-28,1,211.22,S0137,Jewelry,211.22,False,5,New
O001580,P00410,2023-04-26,1,118.03,S0072,Fashion,135.73,False,8,Returning
O001581,P00010,2022-09-26,1,87.17,S0142,Jewelry,100.25,False,11,Returning
O001582,P00957,2023-09-10,1,8.57,S0096,Fashion,8.57,False,9,New
O001583,P00552,2022-11-26,3,25.88,S0080,Jewelry,89.29,False,6,Returning
O001584,P00556,2023-09-11,3,19.3,S0081,Toys & Games,57.9,False,3,New
O001585,P00880,2023-06-10,2,16.84,S0103,Beauty,38.73,False,3,Returning
O001586,P00268,2023-01-06,2,15.64,S0086,Beauty,35.97,False,4,Returning
O001587,P01014,2023-11-18,1,220.31,S0133,Food & Beverage,220.31,False,3,New
O001588,P01814,2022-10-14,1,17.34,S0143,Toys & Games,24.28,True,7,VIP
O001589,P00667,2023-03-05,1,62.12,S0123,Toys & Games,71.44,False,4,Returning
O001590,P00451,2023-12-30,3,16.23,S0099,Home & Garden,68.17,False,5,VIP
O001591,P00594,2022-10-22,2,134.25,S0015,Jewelry,268.5,False,2,New
O001592,P01221,2023-02-03,2,27.95,S0089,Food & Beverage,78.26,False,5,VIP
O001593,P00398,2022-11-29,1,126.39,S0010,Sports,145.35,False,5,Returning
O001594,P00921,2023-01-14,2,45.78,S0025,Jewelry,91.56,False,3,New
O001595,P01076,2022-09-10,1,39.86,S0113,Fashion,45.84,False,5,Returning
O001596,P01759,2024-01-09,2,21.15,S0131,Food & Beverage,48.64,False,4,Returning
O001597,P01493,2023-04-24,1,9.82,S0135,Art & Crafts,13.75,False,6,VIP
O001598,P01392,2023-09-02,2,29.44,S0060,Jewelry,58.88,False,7,New
O001599,P01398,2023-02-25,1,7.23,S0126,Sports,8.31,False,4,Returning
O001600,P01083,2023-12-24,1,49.09,S0147,Electronics,68.73,True,4,VIP
O001601,P00294,2022-12-06,3,16.53,S0148,Toys & Games,69.43,False,4,VIP
O001602,P00788,2024-01-28,2,36.97,S0015,Art & Crafts,85.03,False,4,Returning
O001603,P01870,2023-07-18,1,44.22,S0032,Electronics,61.91,False,6,VIP
O001604,P01812,2023-05-12,1,50.64,S0110,Fashion,58.24,False,5,Returning
O001605,P00952,2024-01-23,1,11.27,S0004,Electronics,11.27,False,2,New
O001606,P00869,2023-04-12,2,62.94,S0054,Books,125.88,False,4,New
O001607,P00110,2022-09-04,1,14.31,S0028,Food & Beverage,20.03,False,7,VIP
O001608,P01566,2022-11-13,2,94.46,S0002,Beauty,217.26,False,4,Returning
O001609,P00107,2023-12-03,2,84.76,S0115,Sports,169.52,False,6,New
O001610,P01013,2023-10-31,2,63.81,S0001,Home & Garden,146.76,True,6,Returning
O001611,P00297,2023-09-13,2,75.67,S0104,Home & Garden,151.34,False,2,New
O001612,P01876,2023-12-19,3,17.14,S0016,Beauty,51.42,False,5,New
O001613,P00839,2023-07-02,1,30.28,S0084,Jewelry,34.82,False,5,Returning
O001614,P01855,2023-11-14,1,27.81,S0109,Food & Beverage,27.81,False,2,New
O001615,P01989,2023-08-29,1,19.98,S0052,Food & Beverage,27.97,True,9,VIP
O001616,P01119,2022-12-18,1,35.48,S0147,Beauty,49.67,False,3,VIP
O001617,P01821,2023-11-05,1,76.7,S0058,Art & Crafts,88.2,False,6,Returning
O001618,P01743,2022-11-26,2,35.73,S0021,Home & Garden,71.46,False,4,New
O001619,P00985,2023-06-15,2,39.39,S0041,Electronics,78.78,False,8,New
O001620,P00845,2023-12-19,1,21.38,S0072,Jewelry,24.59,False,5,Returning
O001621,P01708,2023-08-23,1,88.63,S0070,Electronics,101.92,False,2,Returning
O001622,P01496,2023-09-06,1,27.7,S0005,Sports,27.7,False,7,New
O001623,P00079,2024-01-20,2,23.43,S0107,Art & Crafts,53.89,False,5,Returning
O001624,P01274,2023-02-26,2,77.32,S0058,Sports,177.84,False,4,Returning
O001625,P00730,2023-09-01,1,140.76,S0133,Jewelry,140.76,False,5,New
O001626,P00339,2023-03-30,3,190.29,S0143,Electronics,570.87,False,7,New
O001627,P00057,2023-06-24,1,6.19,S0147,Toys & Games,8.67,True,4,VIP
O001628,P00920,2023-02-04,3,47.04,S0141,Art & Crafts,162.29,False,8,Returning
O001629,P00147,2022-10-23,2,36.22,S0075,Books,72.44,False,5,New
O001630,P00746,2023-12-17,1,30.91,S0113,Beauty,30.91,False,8,New
O001631,P01041,2023-07-22,2,16.23,S0035,Food & Beverage,32.46,False,8,New
O001632,P00368,2023-03-17,2,52.24,S0118,Beauty,104.48,False,11,New
O001633,P00709,2023-12-23,1,47.12,S0067,Home & Garden,54.19,False,6,Returning
O001634,P01213,2022-09-30,2,49.1,S0049,Sports,112.93,False,9,Returning
O001635,P01668,2022-08-31,2,10.42,S0047,Fashion,20.84,False,5,New
O001636,P00248,2022-09-24,1,61.06,S0125,Electronics,70.22,False,7,Returning
O001637,P00150,2022-09-01,2,22.87,S0095,Art & Crafts,52.6,False,3,Returning
O001638,P00714,2023-01-29,2,49.66,S0091,Sports,114.22,True,2,Returning
O001639,P01237,2023-02-02,1,29.79,S0064,Beauty,41.71,False,3,VIP
O001640,P00217,2023-07-16,2,42.93,S0035,Toys & Games,85.86,False,7,New
O001641,P01030,2023-10-20,1,21.36,S0108,Books,24.56,False,7,Returning
O001642,P00670,2023-08-27,1,13.56,S0145,Toys & Games,13.56,True,2,New
O001643,P00861,2023-11-11,1,12.09,S0011,Books,13.9,False,2,Returning
O001644,P01611,2022-11-20,1,55.14,S0012,Beauty,55.14,False,2,New
O001645,P01419,2022-10-01,3,182.76,S0052,Jewelry,630.52,False,4,Returning
O001646,P01787,2023-03-01,2,37.93,S0002,Sports,75.86,False,2,New
O001647,P00304,2023-03-26,2,52.91,S0107,Electronics,105.82,True,4,New
O001648,P01582,2022-11-27,3,56.87,S0111,Jewelry,170.61,False,5,New
O001649,P01435,2022-12-21,3,32.48,S0138,Art & Crafts,112.06,False,5,Returning
O001650,P00403,2023-10-22,3,41.92,S0032,Toys & Games,176.06,False,3,VIP
O001651,P01878,2023-09-19,1,86.04,S0063,Art & Crafts,120.46,False,5,VIP
O001652,P00860,2023-08-05,3,6.48,S0136,Art & Crafts,27.22,False,7,VIP
O001653,P01851,2024-01-21,2,54.92,S0130,Beauty,126.32,False,3,Returning
O001654,P00380,2023-09-16,3,8.51,S0049,Books,29.36,False,3,Returning
O001655,P00452,2022-12-10,1,24.12,S0086,Home & Garden,27.74,False,3,Returning
O001656,P01253,2022-08-11,2,50.52,S0109,Jewelry,116.2,False,5,Returning
O001657,P00694,2023-12-08,2,38.97,S0038,Books,77.94,False,5,New
O001658,P01529,2023-04-22,1,14.55,S0032,Art & Crafts,14.55,False,8,New
O001659,P01619,2023-12-03,2,30.91,S0056,Art & Crafts,61.82,False,2,New
O001660,P00145,2023-01-28,1,57.81,S0004,Toys & Games,66.48,False,6,Returning
O001661,P00050,2023-12-23,3,13.55,S0132,Beauty,40.65,False,5,New
O001662,P01448,2023-04-29,1,20.81,S0052,Books,23.93,False,5,Returning
O001663,P01124,2022-08-28,1,40.68,S0102,Electronics,46.78,False,6,Returning
O001664,P00343,2023-04-16,1,21.18,S0057,Toys & Games,21.18,False,9,New
O001665,P00882,2023-09-21,1,21.54,S0122,Food & Beverage,21.54,False,2,New
O001666,P01756,2023-09-24,2,26.01,S0021,Art & Crafts,52.02,False,4,New
O001667,P01675,2023-06-17,2,64.0,S0047,Art & Crafts,128.0,False,3,New
O001668,P00890,2022-08-22,1,8.21,S0134,Art & Crafts,8.21,False,7,New
O001669,P01550,2022-08-22,1,111.61,S0018,Electronics,128.35,False,2,Returning
O001670,P01037,2023-10-21,1,26.17,S0026,Books,30.1,False,3,Returning
O001671,P01880,2023-04-25,1,33.82,S0119,Art & Crafts,38.89,True,2,Returning
O001672,P00762,2023-09-28,2,45.94,S0017,Electronics,91.88,False,4,New
O001673,P00848,2022-12-02,3,49.54,S0072,Sports,148.62,False,3,New
O001674,P00924,2023-08-19,2,49.21,S0147,Electronics,113.18,False,7,Returning
O001675,P01196,2023-05-13,3,36.68,S0106,Home & Garden,126.55,False,4,Returning
O001676,P01513,2023-11-24,2,24.45,S0068,Toys & Games,48.9,False,12,New
O001677,P01855,2023-09-09,2,27.81,S0109,Food & Beverage,55.62,False,8,New
O001678,P01383,2023-02-05,1,32.67,S0031,Toys & Games,32.67,True,3,New
O001679,P01130,2023-05-04,1,7.62,S0003,Fashion,7.62,False,6,New
O001680,P00189,2023-05-13,1,49.56,S0077,Books,49.56,False,5,New
O001681,P01553,2022-10-10,2,67.48,S0149,Art & Crafts,134.96,False,2,New
O001682,P01074,2023-05-28,3,215.66,S0136,Jewelry,744.03,False,5,Returning
O001683,P01273,2023-07-04,1,16.0,S0125,Toys & Games,18.4,True,7,Returning
O001684,P00410,2023-05-11,2,118.03,S0072,Fashion,236.06,False,12,New
O001685,P01415,2022-10-29,1,48.65,S0017,Fashion,55.95,False,7,Returning
O001686,P01403,2022-12-18,1,59.27,S0099,Food & Beverage,82.98,True,2,VIP
O001687,P00227,2023-12-18,1,19.16,S0105,Food & Beverage,22.03,False,9,Returning
O001688,P01615,2023-11-11,1,6.36,S0020,Food & Beverage,6.36,False,6,New
O001689,P01808,2023-12-06,1,35.18,S0021,Fashion,40.46,False,3,Returning
O001690,P00213,2022-09-10,1,61.28,S0117,Sports,70.47,False,2,Returning
O001691,P01553,2023-04-30,1,67.48,S0149,Art & Crafts,67.48,False,5,New
O001692,P01005,2023-09-04,1,32.53,S0118,Beauty,32.53,True,5,New
O001693,P01370,2023-10-29,1,21.88,S0141,Books,25.16,False,4,Returning
O001694,P00419,2022-11-05,1,53.82,S0088,Electronics,61.89,False,3,Returning
O001695,P01787,2023-01-25,2,37.93,S0002,Sports,87.24,False,7,Returning
O001696,P01876,2022-09-03,2,17.14,S0016,Beauty,39.42,False,6,Returning
O001697,P01108,2023-12-09,1,61.41,S0109,Books,70.62,False,7,Returning
O001698,P00919,2023-09-18,1,171.04,S0012,Art & Crafts,196.7,False,8,Returning
O001699,P01221,2023-08-12,2,27.95,S0089,Food & Beverage,78.26,False,5,VIP
O001700,P00777,2023-05-27,1,10.47,S0033,Food & Beverage,12.04,False,6,Returning
O001701,P01554,2023-02-15,1,55.26,S0126,Toys & Games,55.26,False,5,New
O001702,P00221,2023-04-02,1,48.88,S0150,Home & Garden,56.21,False,4,Returning
O001703,P01867,2023-05-06,2,53.25,S0004,Jewelry,122.48,False,4,Returning
O001704,P01771,2023-01-26,2,13.42,S0086,Books,26.84,False,4,New
O001705,P00176,2022-12-22,1,47.51,S0020,Fashion,54.64,False,9,Returning
O001706,P00584,2023-12-26,1,23.74,S0103,Art & Crafts,27.3,False,5,Returning
O001707,P01627,2023-10-26,1,140.88,S0024,Sports,162.01,False,7,Returning
O001708,P01346,2023-12-30,1,8.9,S0007,Books,8.9,False,5,New
O001709,P00535,2022-09-11,1,35.66,S0035,Art & Crafts,35.66,False,3,New
O001710,P00725,2023-02-19,1,90.95,S0107,Jewelry,104.59,True,7,Returning
O001711,P01418,2023-06-12,1,40.03,S0124,Electronics,40.03,True,3,New
O001712,P01830,2023-04-15,3,5.62,S0006,Books,19.39,False,4,Returning
O001713,P01664,2023-07-22,2,201.65,S0146,Jewelry,403.3,False,5,New
O001714,P01595,2023-07-08,1,87.55,S0104,Home & Garden,87.55,True,2,New
O001715,P00324,2023-09-10,3,6.03,S0029,Fashion,18.09,False,5,New
O001716,P00085,2023-09-24,3,137.93,S0036,Electronics,475.86,True,3,Returning
O001717,P01020,2022-08-28,3,69.66,S0118,Electronics,240.33,True,2,Returning
O001718,P01765,2023-07-29,1,5.78,S0085,Art & Crafts,5.78,False,4,New
O001719,P00887,2022-08-10,2,116.89,S0104,Toys & Games,233.78,False,6,New
O001720,P01451,2023-01-29,1,41.9,S0042,Sports,48.18,False,4,Returning
O001721,P01292,2023-08-13,3,166.92,S0055,Jewelry,575.87,False,5,Returning
O001722,P00112,2023-10-21,2,33.76,S0017,Food & Beverage,94.53,False,9,VIP
O001723,P00628,2022-12-15,2,24.04,S0049,Sports,48.08,False,3,New
O001724,P00949,2022-09-12,1,535.93,S0024,Sports,535.93,False,4,New
O001725,P00750,2022-10-24,1,6.48,S0088,Books,7.45,False,7,Returning
O001726,P01422,2024-01-20,1,41.72,S0063,Beauty,58.41,False,3,VIP
O001727,P00052,2023-04-09,1,76.38,S0096,Electronics,106.93,False,2,VIP
O001728,P00084,2022-12-24,2,39.8,S0026,Jewelry,79.6,False,3,New
O001729,P01647,2023-02-25,1,35.78,S0082,Sports,41.15,False,5,Returning
O001730,P00712,2023-07-29,2,37.23,S0098,Sports,104.24,True,4,VIP
O001731,P00731,2023-07-08,3,51.57,S0045,Sports,216.59,False,4,VIP
O001732,P00741,2023-04-02,1,5.62,S0077,Food & Beverage,5.62,False,7,New
O001733,P00829,2023-01-01,1,32.93,S0093,Fashion,32.93,False,7,New
O001734,P00425,2022-12-26,2,73.96,S0142,Jewelry,170.11,False,5,Returning
O001735,P01045,2023-04-23,1,24.27,S0020,Beauty,27.91,False,5,Returning
O001736,P01712,2023-01-22,2,13.18,S0039,Books,30.31,False,2,Returning
O001737,P00056,2023-03-26,2,29.72,S0051,Toys & Games,68.36,False,4,Returning
O001738,P01315,2023-08-27,1,12.49,S0030,Toys & Games,14.36,False,5,Returning
O001739,P00812,2022-11-19,1,64.24,S0064,Fashion,64.24,False,6,New
O001740,P00807,2022-12-20,2,18.23,S0131,Art & Crafts,36.46,False,7,New
O001741,P01009,2023-12-31,1,7.27,S0010,Toys & Games,8.36,False,4,Returning
O001742,P00655,2023-12-03,1,73.49,S0003,Toys & Games,84.51,False,5,Returning
O001743,P01007,2023-12-04,1,39.01,S0080,Beauty,54.61,False,4,VIP
O001744,P00908,2022-08-27,1,159.49,S0134,Electronics,159.49,False,5,New
O001745,P01397,2023-12-23,3,6.37,S0130,Toys & Games,19.11,True,2,New
O001746,P01762,2023-04-16,1,10.84,S0147,Art & Crafts,10.84,False,2,New
O001747,P00008,2023-06-28,2,82.6,S0047,Jewelry,165.2,False,3,New
O001748,P00124,2022-08-15,1,65.06,S0146,Electronics,74.82,False,9,Returning
O001749,P01782,2023-04-16,1,48.89,S0098,Electronics,48.89,False,7,New
O001750,P01125,2023-05-28,1,9.85,S0011,Books,9.85,False,5,New
O001751,P00990,2022-08-21,1,136.36,S0014,Jewelry,136.36,False,6,New
O001752,P00835,2022-12-01,1,48.15,S0046,Sports,48.15,False,6,New
O001753,P01886,2022-10-04,1,102.46,S0128,Home & Garden,117.83,False,4,Returning
O001754,P01117,2022-12-24,1,28.4,S0143,Art & Crafts,32.66,False,4,Returning
O001755,P01409,2022-10-24,2,36.05,S0144,Food & Beverage,82.92,False,2,Returning
O001756,P00766,2023-06-22,1,32.32,S0138,Jewelry,32.32,False,7,New
O001757,P01104,2023-01-14,1,39.06,S0082,Art & Crafts,39.06,False,7,New
O001758,P01322,2023-03-17,1,29.36,S0142,Books,29.36,False,4,New
O001759,P00031,2023-02-04,2,8.87,S0145,Art & Crafts,24.84,False,4,VIP
O001760,P00378,2023-10-13,1,31.18,S0032,Sports,31.18,False,5,New
O001761,P00330,2023-02-27,1,11.2,S0101,Fashion,11.2,False,6,New
O001762,P01950,2023-10-30,2,32.38,S0134,Home & Garden,64.76,False,4,New
O001763,P01323,2022-12-11,2,39.71,S0036,Fashion,91.33,False,5,Returning
O001764,P00282,2023-04-09,1,23.1,S0005,Books,26.56,False,6,Returning
O001765,P01036,2023-11-16,1,84.65,S0020,Home & Garden,118.51,True,5,VIP
O001766,P00639,2023-05-28,2,13.27,S0011,Beauty,26.54,False,4,New
O001767,P00872,2023-08-24,1,25.59,S0148,Beauty,35.83,False,9,VIP
O001768,P00699,2023-01-21,2,5.27,S0037,Toys & Games,12.12,False,5,Returning
O001769,P00069,2023-03-18,2,123.91,S0046,Fashion,346.95,False,8,VIP
O001770,P00841,2022-09-29,1,9.16,S0063,Books,10.53,False,7,Returning
O001771,P01547,2023-08-06,3,27.41,S0119,Food & Beverage,115.12,False,6,VIP
O001772,P01839,2023-07-16,2,8.57,S0008,Food & Beverage,17.14,False,4,New
O001773,P00023,2022-09-18,1,38.22,S0030,Electronics,43.95,False,12,Returning
O001774,P00337,2022-12-24,1,56.03,S0055,Electronics,78.44,False,6,VIP
O001775,P00427,2023-01-21,1,64.29,S0007,Books,64.29,False,3,New
O001776,P00845,2024-01-14,1,21.38,S0072,Jewelry,24.59,False,4,Returning
O001777,P00209,2023-01-11,2,15.69,S0049,Electronics,43.93,True,10,VIP
O001778,P00215,2022-08-21,3,35.8,S0137,Art & Crafts,107.4,False,2,New
O001779,P00635,2023-01-11,1,23.64,S0039,Toys & Games,27.19,False,4,Returning
O001780,P00423,2023-03-21,2,174.07,S0046,Jewelry,400.36,False,4,Returning
O001781,P00073,2023-02-19,2,15.3,S0073,Sports,35.19,False,7,Returning
O001782,P01746,2022-12-24,1,4.69,S0127,Electronics,5.39,False,6,Returning
O001783,P00823,2022-08-17,1,9.76,S0053,Art & Crafts,9.76,False,4,New
O001784,P00786,2023-05-28,3,16.7,S0141,Sports,57.61,False,10,Returning
O001785,P01630,2022-12-31,3,24.98,S0103,Home & Garden,74.94,False,2,New
O001786,P00938,2023-11-08,1,9.6,S0056,Food & Beverage,11.04,False,3,Returning
O001787,P01772,2023-06-06,1,16.63,S0033,Electronics,23.28,True,6,VIP
O001788,P01690,2022-08-28,1,20.78,S0107,Toys & Games,23.9,False,5,Returning
O001789,P01298,2022-12-09,1,28.95,S0145,Jewelry,28.95,False,6,New
O001790,P01749,2022-11-28,1,9.42,S0143,Home & Garden,10.83,False,6,Returning
O001791,P01664,2023-04-15,1,201.65,S0146,Jewelry,282.31,False,2,VIP
O001792,P01257,2023-09-04,1,39.8,S0073,Toys & Games,45.77,False,8,Returning
O001793,P01065,2023-08-10,2,14.9,S0102,Books,29.8,False,8,New
O001794,P01962,2022-10-23,1,22.29,S0078,Food & Beverage,22.29,False,2,New
O001795,P00289,2023-12-24,3,12.47,S0036,Sports,43.02,False,6,Returning
O001796,P00555,2023-12-03,1,160.69,S0149,Electronics,224.97,False,2,VIP
O001797,P01294,2022-11-26,1,88.48,S0121,Sports,123.87,False,4,VIP
O001798,P00439,2023-02-26,1,31.08,S0129,Art & Crafts,35.74,False,4,Returning
O001799,P01338,2022-09-08,1,23.53,S0012,Home & Garden,32.94,False,5,VIP
O001800,P01534,2022-11-19,1,13.63,S0017,Home & Garden,13.63,False,3,New
O001801,P01418,2023-05-07,1,40.03,S0124,Electronics,40.03,False,3,New
O001802,P00028,2023-07-24,1,12.69,S0029,Books,14.59,False,4,Returning
O001803,P00270,2023-11-11,1,14.58,S0010,Fashion,16.77,False,8,Returning
O001804,P01491,2023-08-30,3,59.59,S0139,Food & Beverage,178.77,False,5,New
O001805,P01946,2023-05-07,1,5.61,S0137,Beauty,6.45,False,2,Returning
O001806,P00074,2023-07-20,1,94.23,S0026,Electronics,108.36,False,2,Returning
O001807,P01681,2022-10-25,2,28.27,S0103,Toys & Games,56.54,False,3,New
O001808,P00674,2022-12-22,2,214.91,S0125,Jewelry,429.82,True,4,New
O001809,P00246,2022-10-26,3,92.85,S0014,Electronics,278.55,True,7,New
O001810,P01806,2023-09-30,1,21.59,S0032,Home & Garden,21.59,False,4,New
O001811,P00410,2023-08-27,2,118.03,S0072,Fashion,236.06,False,4,New
O001812,P00498,2023-03-02,3,322.02,S0046,Jewelry,1110.97,False,6,Returning
O001813,P01442,2023-08-27,2,109.92,S0139,Jewelry,219.84,False,7,New
O001814,P01012,2023-08-18,1,30.89,S0105,Sports,30.89,False,6,New
O001815,P00211,2022-09-19,1,23.07,S0062,Toys & Games,23.07,False,6,New
O001816,P00792,2023-01-08,1,186.02,S0116,Jewelry,260.43,False,8,VIP
O001817,P01247,2022-12-03,1,176.72,S0046,Beauty,247.41,False,3,VIP
O001818,P00360,2023-06-11,1,15.59,S0063,Books,17.93,False,7,Returning
O001819,P00582,2023-03-17,1,47.68,S0116,Toys & Games,47.68,False,5,New
O001820,P01044,2023-03-09,2,4.65,S0012,Food & Beverage,9.3,False,2,New
O001821,P00423,2023-03-12,3,174.07,S0046,Jewelry,522.21,False,4,New
O001822,P00121,2022-10-16,2,15.87,S0138,Home & Garden,36.5,False,2,Returning
O001823,P00173,2023-04-08,1,14.28,S0118,Toys & Games,16.42,False,4,Returning
O001824,P00034,2023-04-15,1,73.93,S0084,Jewelry,73.93,True,6,New
O001825,P00918,2022-11-05,1,13.59,S0087,Toys & Games,13.59,False,9,New
O001826,P00071,2023-03-24,2,18.47,S0078,Fashion,42.48,False,5,Returning
O001827,P00545,2023-10-07,2,13.8,S0017,Toys & Games,27.6,False,2,New
O001828,P00774,2022-11-20,2,6.17,S0007,Art & Crafts,14.19,False,4,Returning
O001829,P00784,2023-11-07,1,24.0,S0004,Toys & Games,24.0,False,4,New
O001830,P00968,2023-02-25,3,71.06,S0131,Jewelry,245.16,False,7,Returning
O001831,P01645,2023-09-13,2,46.18,S0120,Food & Beverage,129.3,False,3,VIP
O001832,P00535,2023-12-03,2,35.66,S0035,Art & Crafts,71.32,False,2,New
O001833,P01682,2022-11-28,1,32.13,S0137,Fashion,32.13,False,5,New
O001834,P00014,2024-01-13,1,45.55,S0038,Electronics,45.55,False,4,New
O001835,P01330,2023-03-26,3,94.79,S0067,Home & Garden,327.03,False,6,Returning
O001836,P01853,2022-08-21,1,19.65,S0080,Home & Garden,27.51,False,7,VIP
O001837,P01572,2023-02-19,1,13.52,S0044,Books,15.55,False,4,Returning
O001838,P00271,2023-07-28,3,143.8,S0005,Electronics,603.96,False,8,VIP
O001839,P01797,2023-11-19,1,86.26,S0086,Sports,86.26,False,2,New
O001840,P01077,2023-01-13,1,182.23,S0076,Jewelry,182.23,False,2,New
O001841,P01518,2023-06-12,2,142.58,S0114,Jewelry,285.16,False,5,New
O001842,P01584,2022-12-11,2,3.42,S0128,Beauty,7.87,False,2,Returning
O001843,P00463,2022-11-12,2,50.87,S0040,Toys & Games,117.0,False,5,Returning
O001844,P00523,2023-10-15,1,27.64,S0148,Books,31.79,False,6,Returning
O001845,P00770,2023-03-08,3,41.38,S0050,Home & Garden,124.14,False,5,New
O001846,P00855,2023-07-09,2,37.13,S0032,Fashion,85.4,False,2,Returning
O001847,P00792,2023-12-31,3,186.02,S0116,Jewelry,641.77,False,7,Returning
O001848,P01746,2023-10-24,2,4.69,S0127,Electronics,10.79,False,4,Returning
O001849,P01348,2023-08-06,3,41.94,S0073,Home & Garden,125.82,False,6,New
O001850,P01871,2023-02-10,2,55.46,S0137,Fashion,127.56,False,4,Returning
O001851,P01548,2023-05-14,1,16.57,S0039,Home & Garden,19.06,False,8,Returning
O001852,P00443,2023-07-23,1,159.29,S0130,Jewelry,223.01,False,4,VIP
O001853,P00251,2023-06-09,3,20.89,S0063,Jewelry,72.07,False,5,Returning
O001854,P01859,2022-08-28,1,10.5,S0107,Books,10.5,False,2,New
O001855,P00160,2022-08-25,1,20.2,S0004,Fashion,23.23,False,8,Returning
O001856,P00036,2023-06-18,2,46.11,S0034,Toys & Games,106.05,False,4,Returning
O001857,P01685,2023-11-26,1,47.23,S0069,Toys & Games,54.31,False,5,Returning
O001858,P00880,2023-11-01,3,16.84,S0103,Beauty,70.73,False,5,VIP
O001859,P01222,2023-01-22,1,53.07,S0146,Food & Beverage,53.07,False,3,New
O001860,P01474,2024-01-21,1,32.76,S0087,Toys & Games,37.67,False,4,Returning
O001861,P01402,2023-09-13,3,63.56,S0137,Home & Garden,219.28,False,7,Returning
O001862,P01270,2023-05-30,1,58.13,S0050,Beauty,58.13,False,4,New
O001863,P00393,2022-08-20,2,40.53,S0008,Fashion,93.22,True,2,Returning
O001864,P01228,2022-08-23,2,21.06,S0149,Toys & Games,48.44,False,8,Returning
O001865,P00044,2023-05-27,3,41.24,S0095,Toys & Games,142.28,False,2,Returning
O001866,P00315,2023-04-15,1,45.6,S0037,Toys & Games,52.44,False,4,Returning
O001867,P00408,2022-11-14,2,22.29,S0057,Home & Garden,44.58,False,7,New
O001868,P00895,2022-09-16,2,10.31,S0041,Toys & Games,23.71,False,6,Returning
O001869,P01855,2023-02-03,1,27.81,S0109,Food & Beverage,38.93,False,6,VIP
O001870,P00206,2023-11-20,3,49.09,S0038,Food & Beverage,169.36,False,4,Returning
O001871,P01265,2023-01-19,2,13.56,S0130,Art & Crafts,37.97,False,3,VIP
O001872,P00041,2023-06-18,2,18.42,S0115,Beauty,36.84,True,4,New
